_dt,Time,Day_of_week,Accident_severity,Number_of_casualties,Apparent Temperature (C),Humidity,Wind Speed (km/h),Visibility (km),se_mean,se_std,se_median,se_trend
2006-02-14 16:30:47.503045067+00:00,6:35:00,Friday,Serious Injury,1,-0.1166666666666671,0.82,1.7710000000000004,6.0053,28.81949905337656,19.574504728126364,28.494703457961833,-74.68050094662344
2006-02-15 00:20:43.556638246+00:00,6:35:00,Friday,Serious Injury,1,-6.344444444444445,0.96,19.964,0.966,28.286066903757813,19.28543880431942,27.96073705409013,-75.21393309624219
2006-02-15 08:10:39.610231425+00:00,17:34:00,Thursday,Serious Injury,2,-7.177777777777779,0.92,7.889000000000001,0.1771,27.75263475413908,18.996372880512467,27.42677065021843,-75.74736524586092
2006-02-15 16:00:35.663824604+00:00,17:34:00,Thursday,Serious Injury,2,-5.466666666666667,0.99,14.457800000000002,3.4615,27.219202604520348,18.707306956705523,26.892804246346742,-76.28079739547965
2006-02-15 23:50:31.717417783+00:00,4:00:00,Friday,Slight Injury,4,-0.255555555555556,0.95,13.2503,2.9624,26.6857704549016,18.41824103289857,26.35883784247504,-76.8142295450984
2006-02-16 07:40:27.771010962+00:00,4:00:00,Friday,Slight Injury,4,-3.9555555555555566,0.92,21.6384,3.912300000000001,26.152338305282868,18.12917510909162,25.82487143860334,-77.34766169471713
2006-02-16 15:30:23.824604141+00:00,4:00:00,Friday,Slight Injury,4,-1.744444444444445,0.96,21.702800000000003,2.5277000000000003,25.61890615566412,17.840109185284675,25.290905034731622,-77.88109384433588
2006-02-16 23:20:19.878197320+00:00,4:00:00,Friday,Slight Injury,4,-0.0166666666666672,0.96,10.577700000000002,2.9302,25.085474006045388,17.551043261477723,24.75693863085992,-78.41452599395461
2006-02-17 07:10:15.931790499+00:00,15:50:00,Saturday,Slight Injury,1,0.0166666666666672,1.0,16.8728,3.4293,24.552041856426655,17.26197733767078,24.222972226988233,-78.94795814357335
2006-02-17 15:00:11.985383678+00:00,8:50:00,Friday,Slight Injury,1,0.5444444444444427,0.85,29.833300000000005,11.0768,24.018609706807908,16.972911413863827,23.68900582311653,-79.48139029319209
2006-02-17 22:50:08.038976857+00:00,0:25:00,Sunday,Slight Injury,2,-1.3999999999999997,0.96,6.423900000000001,15.649200000000002,23.485177557189175,16.683845490056882,23.15503941924483,-80.01482244281083
2006-02-18 06:40:04.092570036+00:00,0:25:00,Sunday,Slight Injury,2,-1.1277777777777784,0.96,15.778000000000002,9.7083,22.951745407570428,16.39477956624993,22.621073015373128,-80.54825459242957
2006-02-18 14:30:00.146163215+00:00,0:25:00,Sunday,Slight Injury,2,11.233333333333333,0.65,12.9444,10.3523,22.418313257951695,16.105713642442986,22.087106611501426,-81.0816867420483
2006-02-18 22:19:56.199756395+00:00,0:10:00,Sunday,Slight Injury,1,1.7499999999999991,0.74,13.846,15.7297,21.884881108332962,15.816647718636034,21.553140207629724,-81.61511889166704
2006-02-19 06:09:52.253349574+00:00,0:10:00,Sunday,Slight Injury,1,1.888888888888888,0.88,9.6922,11.0285,21.351448958714215,15.527581794829082,21.019173803758022,-82.14855104128578
2006-02-19 13:59:48.306942753+00:00,15:20:00,Saturday,Slight Injury,2,14.02777777777778,0.63,15.955100000000002,11.27,20.818016809095468,15.238515871022138,20.48520739988632,-82.68198319090453
2006-02-19 21:49:44.360535932+00:00,15:20:00,Saturday,Slight Injury,2,4.083333333333334,0.76,17.2753,15.826300000000002,20.28458465947675,14.949449947215193,19.95124099601462,-83.21541534052325
2006-02-20 05:39:40.414129111+00:00,15:20:00,Saturday,Slight Injury,2,-0.8777777777777769,0.89,15.117900000000002,8.420300000000001,19.751152509858002,14.660384023408241,19.417274592142917,-83.748847490142
2006-02-20 13:29:36.467722290+00:00,16:30:00,Saturday,Slight Injury,1,13.983333333333334,0.63,17.5007,10.0464,19.217720360239255,14.37131809960129,18.883308188271215,-84.28227963976074
2006-02-20 21:19:32.521315469+00:00,16:30:00,Saturday,Slight Injury,1,5.272222222222223,0.77,19.3522,14.9569,18.684288210620522,14.082252175794338,18.349341784399513,-84.81571178937948
2006-02-21 05:09:28.574908648+00:00,1:05:00,Friday,Slight Injury,2,1.9277777777777767,0.89,7.8729,10.8031,18.15085606100179,13.7931862519874,17.815375380527826,-85.34914393899821
2006-02-21 12:59:24.628501827+00:00,1:05:00,Friday,Slight Injury,2,11.25,0.76,15.1984,11.2056,17.617423911383042,13.504120328180448,17.28140897665611,-85.88257608861696
2006-02-21 20:49:20.682095006+00:00,19:40:00,Monday,Slight Injury,3,6.705555555555556,0.96,2.6887,0.2898,17.08399176176431,13.215054404373497,16.747442572784408,-86.41600823823569
2006-02-22 04:39:16.735688185+00:00,19:40:00,Monday,Slight Injury,3,2.794444444444445,0.93,9.2253,10.7709,16.550559612145562,12.925988480566545,16.213476168912706,-86.94944038785444
2006-02-22 12:29:12.789281364+00:00,19:40:00,Monday,Slight Injury,3,5.733333333333333,0.72,10.980200000000002,7.8729,16.017127462526815,12.6369225567596,15.679509765041004,-87.48287253747318
2006-02-22 20:19:08.842874543+00:00,19:08:00,Tuesday,Slight Injury,1,-0.255555555555556,0.85,11.0929,14.812,15.483695312908097,12.347856632952656,15.145543361169317,-88.0163046870919
2006-02-23 04:09:04.896467722+00:00,19:08:00,Tuesday,Slight Injury,1,-0.0444444444444434,0.86,4.5563,7.905100000000001,14.95026316328935,12.058790709145704,14.611576957297615,-88.54973683671065
2006-02-23 11:59:00.950060901+00:00,17:50:00,Saturday,Slight Injury,1,2.92777777777778,0.78,6.2468,11.0768,14.416831013670603,11.769724785338752,14.077610553425899,-89.0831689863294
2006-02-23 19:48:57.003654081+00:00,17:50:00,Saturday,Slight Injury,1,-2.755555555555556,0.91,14.425600000000005,6.0697,13.88339886405187,11.4806588615318,13.543644149554197,-89.61660113594813
2006-02-24 03:38:53.057247260+00:00,21:30:00,Sunday,Slight Injury,1,-2.9444444444444446,0.79,23.9085,7.212800000000001,13.349966714433137,11.191592937724856,13.00967774568251,-90.15003328556686
2006-02-24 11:28:49.110840439+00:00,21:30:00,Sunday,Slight Injury,1,-0.0222222222222217,0.88,17.8227,11.2056,12.81653456481439,10.902527013917911,12.475711341810808,-90.68346543518561
2006-02-24 19:18:45.164433618+00:00,14:49:00,Monday,Slight Injury,2,0.3722222222222232,0.92,14.6027,11.27,12.283102415195657,10.61346109011096,11.941744937939106,-91.21689758480434
2006-02-25 03:08:41.218026797+00:00,14:49:00,Monday,Slight Injury,2,-0.5777777777777773,0.92,9.9176,6.230700000000001,11.74967026557691,10.324395166304008,11.407778534067404,-91.75032973442309
2006-02-25 10:58:37.271619976+00:00,14:49:00,Monday,Slight Injury,2,-1.416666666666667,0.92,13.202,7.808499999999999,11.216238115958177,10.035329242497063,10.873812130195702,-92.28376188404182
2006-02-25 18:48:33.325213155+00:00,17:40:00,Sunday,Slight Injury,1,1.0888888888888897,0.93,4.0411,4.347,10.682805966339444,9.746263318690119,10.339845726324,-92.81719403366056
2006-02-26 02:38:29.378806334+00:00,17:40:00,Sunday,Slight Injury,1,-1.4999999999999996,0.95,6.5366,14.586600000000002,10.149373816720697,9.457197394883167,9.805879322452299,-93.3506261832793
2006-02-26 10:28:25.432399513+00:00,21:55:00,Saturday,Slight Injury,1,-1.3444444444444454,0.92,7.856800000000001,5.892600000000001,9.615941667101964,9.168131471076215,9.271912918580597,-93.88405833289804
2006-02-26 18:18:21.485992692+00:00,21:55:00,Saturday,Slight Injury,1,-5.094444444444445,0.93,19.1751,4.186000000000001,9.082509517483217,8.879065547269263,8.737946514708895,-94.41749048251678
2006-02-27 02:08:17.539585871+00:00,7:30:00,Tuesday,Slight Injury,1,-8.238888888888887,0.88,17.3075,7.824600000000001,8.549077367864484,8.589999623462319,8.203980110837193,-94.95092263213552
2006-02-27 09:58:13.593179050+00:00,7:30:00,Tuesday,Slight Injury,1,-7.016666666666666,0.69,22.507800000000003,11.125100000000002,8.015645218245751,8.300933699655374,7.6700137069654915,-95.48435478175425
2006-02-27 17:48:09.646772229+00:00,10:41:00,Wednesday,Slight Injury,1,-2.127777777777777,0.79,4.524100000000001,11.0285,7.482213068627004,8.011867775848422,7.13604730309379,-96.017786931373
2006-02-28 01:38:05.700365408+00:00,13:16:00,Wednesday,Slight Injury,3,-8.788888888888888,0.85,12.4453,9.6117,6.948780919008257,7.722801852041471,6.602080899222088,-96.55121908099174
2006-02-28 09:28:01.753958587+00:00,13:16:00,Wednesday,Slight Injury,3,-8.244444444444445,0.62,20.5758,9.982,6.415348769389539,7.433735928234526,6.0681144953504,-97.08465123061046
2006-02-28 17:17:57.807551766+00:00,13:16:00,Wednesday,Slight Injury,3,-8.466666666666665,0.84,12.1233,5.9731000000000005,5.8819166197707915,7.144670004427574,5.534148091478684,-97.61808338022921
2006-03-01 01:07:53.861144945+00:00,11:30:00,Thursday,Slight Injury,1,-8.511111111111111,0.92,6.423900000000001,5.0393,5.348484470152044,6.85560408062063,5.0001816876069825,-98.15151552984796
2006-03-01 08:57:49.914738124+00:00,11:30:00,Thursday,Slight Injury,1,-7.383333333333332,0.84,13.6045,7.8729,4.815052320533312,6.566538156813678,4.466215283735281,-98.68494767946669
2006-03-01 16:47:45.968331303+00:00,16:20:00,Friday,Slight Injury,1,-5.027777777777778,0.87,12.654600000000002,9.982,4.281620170914579,6.277472233006733,3.932248879863593,-99.21837982908542
2006-03-02 00:37:42.021924482+00:00,16:20:00,Friday,Slight Injury,1,-6.488888888888889,0.88,6.0375000000000005,9.9015,3.7481880212958316,5.988406309199782,3.3982824759918913,-99.75181197870417
2006-03-02 08:27:38.075517662+00:00,16:20:00,Friday,Slight Injury,1,-2.1500000000000004,0.76,1.4812,9.5956,3.2147558716770988,5.699340385392837,2.8643160721201752,-100.2852441283229
2006-03-02 16:17:34.129110841+00:00,1:10:00,Friday,Serious Injury,1,-5.644444444444444,0.98,15.439900000000002,1.4329,2.6813237220583517,5.410274461585885,2.3303496682484734,-100.81867627794165
2006-03-03 00:07:30.182704020+00:00,20:40:00,Monday,Serious Injury,1,-2.016666666666666,0.74,20.6885,14.586600000000002,2.147891572439619,5.121208537778941,1.7963832643767859,-101.35210842756038
2006-03-03 07:57:26.236297199+00:00,20:40:00,Monday,Serious Injury,1,-8.766666666666667,0.91,9.499,9.982,1.614459422820886,4.832142613971989,1.262416860505084,-101.88554057717911
2006-03-03 15:47:22.289890378+00:00,17:50:00,Wednesday,Slight Injury,3,-0.6555555555555554,0.75,14.1358,11.2056,1.0810272732021389,4.543076690165037,0.7284504566333823,-102.41897272679786
2006-03-03 23:37:18.343483557+00:00,17:50:00,Wednesday,Slight Injury,3,5.0666666666666655,0.73,24.8423,14.6349,0.8527361859547001,4.409246301117955,0.501137286669915,-102.33887335254698
2006-03-04 07:27:14.397076736+00:00,17:50:00,Wednesday,Slight Injury,3,2.7888888888888905,0.7,34.51840000000001,11.2056,0.8471156036809169,4.388695896895642,0.49759809820706474,-101.81106178520203
2006-03-04 15:17:10.450669915+00:00,17:11:00,Wednesday,Slight Injury,1,4.73888888888889,0.85,8.9999,11.3183,0.8414950214071336,4.36814549267333,0.4940589097442145,-101.28325021785707
2006-03-04 23:07:06.504263094+00:00,21:03:00,Monday,Serious Injury,1,5.477777777777778,0.77,23.2967,15.439900000000002,0.8358744391333504,4.347595088451016,0.49051972128136434,-100.75543865051212
2006-03-05 06:57:02.557856273+00:00,15:20:00,Monday,Slight Injury,1,-0.2611111111111104,0.92,8.2432,5.1359,0.8302538568595671,4.327044684228704,0.4869805328185141,-100.22762708316715
2006-03-05 14:46:58.611449452+00:00,18:30:00,Monday,Slight Injury,1,-4.01111111111111,0.92,23.2484,10.6582,0.8246332745857838,4.306494280006391,0.48344134435566394,-99.6998155158222
2006-03-05 22:36:54.665042631+00:00,8:15:00,Wednesday,Slight Injury,1,-6.51111111111111,0.96,24.5042,2.4794,0.8190126923120006,4.285943875784079,0.4799021558928137,-99.17200394847724
2006-03-06 06:26:50.718635810+00:00,15:20:00,Tuesday,Slight Injury,1,-7.033333333333333,0.91,11.4954,6.166300000000001,0.8133921100382173,4.265393471561765,0.47636296742996354,-98.64419238113229
2006-03-06 14:16:46.772228989+00:00,18:17:00,Friday,Slight Injury,1,-4.127777777777777,0.81,14.0553,7.212800000000001,0.8077715277644343,4.2448430673394535,0.4728237789671135,-98.11638081378734
2006-03-06 22:06:42.825822168+00:00,18:17:00,Friday,Slight Injury,1,-5.700000000000001,0.81,14.2163,6.166300000000001,0.802150945490651,4.224292663117141,0.46928459050426324,-97.58856924644239
2006-03-07 05:56:38.879415347+00:00,19:31:00,Wednesday,Slight Injury,1,-8.972222222222221,0.72,19.2878,9.9015,0.7965303632168678,4.203742258894828,0.46574540204141307,-97.06075767909743
2006-03-07 13:46:34.933008526+00:00,19:31:00,Wednesday,Slight Injury,1,-3.077777777777777,0.62,24.8584,11.2056,0.7909097809430845,4.183191854672515,0.46220621357856284,-96.53294611175247
2006-03-07 21:36:30.986601705+00:00,9:25:00,Friday,Serious Injury,1,-6.366666666666667,0.66,11.0124,15.826300000000002,0.7852891986693012,4.162641450450202,0.45866702511571267,-96.00513454440751
2006-03-08 05:26:27.040194884+00:00,9:25:00,Friday,Serious Injury,1,-9.944444444444445,0.75,16.6796,9.6761,0.779668616395518,4.14209104622789,0.45512783665286244,-95.47732297706256
2006-03-08 13:16:23.093788064+00:00,14:10:00,Wednesday,Slight Injury,1,-1.0444444444444438,0.57,15.230600000000004,9.982,0.7740480341217347,4.121540642005577,0.45158864819001227,-94.94951140971759
2006-03-08 21:06:19.147381243+00:00,14:10:00,Wednesday,Slight Injury,1,-2.7722222222222213,0.88,2.8497000000000003,13.4435,0.7684274518479515,4.100990237783264,0.44804945972716204,-94.42169984237263
2006-03-09 04:56:15.200974422+00:00,14:00:00,Friday,Slight Injury,1,-7.638888888888889,0.78,14.2646,9.9015,0.7628068695741682,4.080439833560951,0.44451027126431186,-93.89388827502768
2006-03-09 12:46:11.254567601+00:00,14:00:00,Friday,Slight Injury,1,-2.938888888888888,0.73,23.4094,10.8192,0.7571862873003853,4.059889429338639,0.4409710828014618,-93.36607670768274
2006-03-09 20:36:07.308160780+00:00,22:05:00,Tuesday,Slight Injury,1,-1.8833333333333333,0.79,17.0499,14.6832,0.751565705026602,4.039339025116327,0.4374318943386116,-92.83826514033778
2006-03-10 04:26:03.361753959+00:00,22:05:00,Tuesday,Slight Injury,1,-1.2999999999999998,0.82,17.243100000000002,9.8049,0.7459451227528188,4.018788620894013,0.4338927058757614,-92.31045357299283
2006-03-10 12:15:59.415347138+00:00,7:00:00,Thursday,Slight Injury,1,4.577777777777779,0.85,8.5813,11.4471,0.7403245404790355,3.9982382166717008,0.4303535174129112,-91.78264200564787
2006-03-10 20:05:55.468940317+00:00,7:00:00,Thursday,Slight Injury,1,3.122222222222221,1.0,7.889000000000001,5.892600000000001,0.7347039582052522,3.977687812449388,0.426814328950061,-91.2548304383029
2006-03-11 03:55:51.522533496+00:00,7:35:00,Thursday,Slight Injury,1,-0.5499999999999992,1.0,12.783400000000002,5.892600000000001,0.729083375931469,3.957137408227075,0.4232751404872108,-90.72701887095795
2006-03-11 11:45:47.576126675+00:00,7:35:00,Thursday,Slight Injury,1,5.777777777777777,0.72,8.8228,11.4471,0.7234627936576857,3.9365870040047626,0.4197359520243606,-90.199207303613
2006-03-11 19:35:43.629719854+00:00,8:43:00,Wednesday,Slight Injury,2,2.755555555555556,0.89,3.0268,11.8979,0.7178422113839025,3.9160365997824496,0.4161967635615104,-89.67139573626804
2006-03-12 03:25:39.683313033+00:00,8:43:00,Wednesday,Slight Injury,2,-1.1444444444444437,0.92,6.021400000000001,8.0017,0.7122216291101194,3.895486195560138,0.41265757509866036,-89.1435841689231
2006-03-12 11:15:35.736906212+00:00,16:05:00,Tuesday,Serious Injury,1,2.472222222222224,0.71,33.1016,11.27,0.7066010468363362,3.874935791337825,0.4091183866358101,-88.61577260157814
2006-03-12 19:05:31.790499391+00:00,22:05:00,Friday,Serious Injury,3,-3.972222222222221,0.72,33.6007,9.982,0.7009804645625529,3.854385387115512,0.40557919817295995,-88.08796103423319
2006-03-13 02:55:27.844092570+00:00,22:05:00,Friday,Serious Injury,3,-9.4,0.88,39.3645,4.186000000000001,0.6953598822887697,3.8338349828931992,0.4020400097101098,-87.56014946688822
2006-03-13 10:45:23.897685749+00:00,22:05:00,Friday,Serious Injury,3,-9.705555555555556,0.96,34.7921,0.6440000000000001,0.6897393000149864,3.8132845786708867,0.39850082124725955,-87.03233789954326
2006-03-13 18:35:19.951278928+00:00,22:05:00,Friday,Serious Injury,3,-7.25,0.92,25.438,6.3434,0.6841187177412031,3.7927341744485736,0.3949616327844094,-86.50452633219831
2006-03-14 02:25:16.004872107+00:00,3:40:00,Saturday,Slight Injury,1,-7.083333333333333,0.88,19.2234,9.7566,0.6784981354674199,3.7721837702262606,0.39142244432155915,-85.97671476485334
2006-03-14 10:15:12.058465286+00:00,9:25:00,Tuesday,Slight Injury,1,-4.53888888888889,0.83,15.649200000000002,6.118,0.6728775531936366,3.751633366003948,0.387883255858709,-85.44890319750839
2006-03-14 18:05:08.112058465+00:00,9:25:00,Tuesday,Slight Injury,1,-3.9833333333333343,0.86,13.2986,4.9910000000000005,0.6672569709198535,3.731082961781635,0.38434406739585875,-84.92109163016343
2006-03-15 01:55:04.165651645+00:00,9:25:00,Tuesday,Slight Injury,1,-2.2111111111111112,0.89,6.3112,6.118,0.6616363886460703,3.7105325575593233,0.38080487893300874,-84.39328006281849
2006-03-15 09:45:00.219244824+00:00,9:25:00,Tuesday,Slight Injury,1,3.711111111111111,0.63,2.0608,11.0446,0.6560158063722872,3.6899821533370103,0.3772656904701585,-83.86546849547354
2006-03-15 17:34:56.272838003+00:00,9:25:00,Tuesday,Slight Injury,1,2.105555555555555,0.8,3.815700000000001,8.903300000000002,0.6503952240985039,3.6694317491146977,0.3737265020073083,-83.33765692812858
2006-03-16 01:24:52.326431182+00:00,9:25:00,Tuesday,Slight Injury,1,0.0944444444444453,0.91,3.3005,4.025,0.6447746418247207,3.6488813448923847,0.3701873135444581,-82.80984536078363
2006-03-16 09:14:48.380024361+00:00,7:58:00,Thursday,Slight Injury,2,2.6722222222222234,0.78,3.4132,2.9624,0.6391540595509374,3.628330940670072,0.36664812508160793,-82.28203379343867
2006-03-16 17:04:44.433617540+00:00,7:58:00,Thursday,Slight Injury,2,3.938888888888891,0.81,3.1717,6.0697,0.6335334772771541,3.607780536447759,0.3631089366187577,-81.7542222260937
2006-03-17 00:54:40.487210719+00:00,20:15:00,Tuesday,Slight Injury,1,-0.0833333333333325,0.92,6.118,5.957000000000001,0.6279128950033709,3.5872301322254465,0.3595697481559075,-81.22641065874875
2006-03-17 08:44:36.540803898+00:00,20:15:00,Tuesday,Slight Injury,1,2.822222222222221,0.86,5.4579,4.0572,0.6222923127295876,3.5666797280031335,0.3560305596930573,-80.69859909140379
2006-03-17 16:34:32.594397077+00:00,17:10:00,Tuesday,Slight Injury,2,0.2888888888888906,0.88,15.4721,9.9015,0.6166717304558046,3.546129323780822,0.35249137123020724,-80.17078752405885
2006-03-18 00:24:28.647990256+00:00,17:10:00,Tuesday,Slight Injury,2,2.1611111111111114,0.92,2.7853000000000003,9.2414,0.6110511481820213,3.5255789195585088,0.34895218276735707,-79.6429759567139
2006-03-18 08:14:24.701583435+00:00,17:10:00,Tuesday,Slight Injury,2,2.016666666666668,0.82,7.228900000000001,10.948,0.6054305659082381,3.505028515336196,0.3454129943045069,-79.11516438936894
2006-03-18 16:04:20.755176614+00:00,15:30:00,Saturday,Slight Injury,2,5.022222222222222,0.75,3.2522,11.0446,0.5998099836344548,3.484478111113883,0.34187380584165666,-78.58735282202397
2006-03-18 23:54:16.808769793+00:00,15:30:00,Saturday,Slight Injury,2,-1.6666666666666667,0.95,6.021400000000001,7.744099999999999,0.5941894013606717,3.46392770689157,0.33833461737880643,-78.05954125467902
